bin_id	chrom	start	end	mid_bp	position_cM
bin_03239	Chr12	2100000	2200000	2150000	9.2593
bin_03240	Chr12	2200000	2400000	2300000	9.8229
bin_03241	Chr12	2400000	2500000	2450000	10.9501
bin_03242	Chr12	2500000	2600000	2550000	12.2383
bin_03243	Chr12	2600000	2700000	2650000	12.8824
bin_03244	Chr12	2700000	2900000	2800000	13.4461
bin_03245	Chr12	2900000	3000000	2950000	14.9758
bin_03246	Chr12	3000000	3100000	3050000	16.0225
bin_03247	Chr12	3100000	3200000	3150000	16.1031
bin_03248	Chr12	3200000	3300000	3250000	16.2641
bin_03249	Chr12	3300000	3400000	3350000	16.6667
bin_03250	Chr12	3400000	3500000	3450000	16.8277
bin_03251	Chr12	3500000	3600000	3550000	18.3575
bin_03252	Chr12	3600000	3700000	3650000	20.2093
bin_03253	Chr12	3700000	3800000	3750000	20.934
bin_03254	Chr12	3800000	3900000	3850000	21.256
bin_03255	Chr12	3900000	4000000	3950000	21.7391
bin_03256	Chr12	4000000	4100000	4050000	22.6248
bin_03257	Chr12	4100000	4200000	4150000	24.0741
bin_03258	Chr12	4200000	4300000	4250000	24.8792
bin_03259	Chr12	4300000	4400000	4350000	25.4428
bin_03260	Chr12	4400000	4500000	4450000	25.9259
bin_03261	Chr12	4500000	4600000	4550000	26.3285
bin_03262	Chr12	4600000	4700000	4650000	27.0531
bin_03263	Chr12	4700000	4800000	4750000	28.905
bin_03264	Chr12	4800000	4900000	4850000	29.3881
bin_03265	Chr12	4900000	5000000	4950000	29.6296
bin_03266	Chr12	5000000	5100000	5050000	29.9517
bin_03267	Chr12	5100000	5200000	5150000	30.2738
bin_03268	Chr12	5200000	5400000	5300000	31.9646
bin_03269	Chr12	5400000	5500000	5450000	32.6087
bin_03270	Chr12	5500000	5600000	5550000	33.3333
bin_03271	Chr12	5600000	5700000	5650000	33.8969
bin_03272	Chr12	5700000	5800000	5750000	34.6216
bin_03273	Chr12	5800000	5900000	5850000	35.9098
bin_03274	Chr12	5900000	6000000	5950000	36.715
bin_03275	Chr12	6000000	6100000	6050000	37.1981
bin_03276	Chr12	6100000	6200000	6150000	37.6006
bin_03277	Chr12	6200000	6300000	6250000	38.3253
bin_03278	Chr12	6300000	6400000	6350000	39.211
bin_03279	Chr12	6400000	6500000	6450000	39.694
bin_03280	Chr12	6500000	6600000	6550000	40.0161
bin_03281	Chr12	6600000	6700000	6650000	40.2576
bin_03282	Chr12	6700000	6800000	6750000	40.9823
bin_03283	Chr12	6800000	6900000	6850000	41.6264
bin_03284	Chr12	6900000	7100000	7000000	43.6393
bin_03285	Chr12	7100000	7200000	7150000	45.7327
bin_03286	Chr12	7200000	7300000	7250000	45.8132
bin_03287	Chr12	7300000	7400000	7350000	46.9404
bin_03288	Chr12	7400000	7500000	7450000	47.8261
bin_03289	Chr12	7500000	7600000	7550000	49.1143
bin_03290	Chr12	7600000	7700000	7650000	49.5169
bin_03291	Chr12	7700000	7800000	7750000	50.2415
bin_03292	Chr12	7800000	7900000	7850000	51.0467
bin_03293	Chr12	7900000	8000000	7950000	52.0129
bin_03294	Chr12	8000000	8100000	8050000	52.1739
bin_03295	Chr12	8100000	8200000	8150000	53.7842
bin_03296	Chr12	8200000	8300000	8250000	55.475
bin_03297	Chr12	8300000	8400000	8350000	55.5556
bin_03298	Chr12	8400000	8500000	8450000	55.7971
bin_03299	Chr12	8500000	8600000	8550000	57.0048
bin_03300	Chr12	8600000	8700000	8650000	59.5008
bin_03301	Chr12	8700000	8900000	8800000	59.9839
bin_03302	Chr12	8900000	9000000	8950000	60.2254
bin_03303	Chr12	9000000	9100000	9050000	61.0306
bin_03304	Chr12	9100000	9200000	9150000	61.4332
bin_03305	Chr12	9200000	9300000	9250000	62.963
bin_03306	Chr12	9300000	9400000	9350000	63.6071
bin_03307	Chr12	9400000	9500000	9450000	63.7681
bin_03308	Chr12	9500000	9600000	9550000	63.9291
bin_03309	Chr12	9600000	9700000	9650000	64.0902
bin_03310	Chr12	9700000	9800000	9750000	64.8148
bin_03311	Chr12	9800000	9900000	9850000	65.2174
bin_03312	Chr12	9900000	10000000	9950000	65.942
bin_03313	Chr12	10000000	10100000	10050000	66.6667
bin_03314	Chr12	10100000	10200000	10150000	67.7134
bin_03315	Chr12	10200000	10300000	10250000	68.3575
bin_03316	Chr12	10300000	10400000	10350000	69.0016
bin_03317	Chr12	10400000	10500000	10450000	69.1626
bin_03318	Chr12	10500000	10600000	10550000	69.3237
bin_03319	Chr12	10600000	10700000	10650000	69.9678
bin_03320	Chr12	10700000	11200000	10950000	70.0483
bin_03321	Chr12	11200000	11300000	11250000	70.3704
bin_03322	Chr12	11300000	11400000	11350000	70.8535
bin_03323	Chr12	11400000	11500000	11450000	71.095
bin_03324	Chr12	11500000	11700000	11600000	71.4171
bin_03325	Chr12	11700000	11800000	11750000	71.9807
bin_03326	Chr12	11800000	11900000	11850000	72.1417
bin_03327	Chr12	11900000	12000000	11950000	72.5443
bin_03328	Chr12	12000000	12100000	12050000	72.6248
bin_03329	Chr12	12100000	12200000	12150000	72.7858
bin_03330	Chr12	12200000	12300000	12250000	72.9469
bin_03331	Chr12	12300000	12500000	12400000	73.1884
bin_03332	Chr12	12500000	12600000	12550000	73.752
bin_03333	Chr12	12600000	12700000	12650000	73.9936
bin_03334	Chr12	12700000	12800000	12750000	74.2351
bin_03335	Chr12	12800000	12900000	12850000	74.4767
bin_03336	Chr12	12900000	13000000	12950000	74.7182
bin_03337	Chr12	13000000	13200000	13100000	75.2013
bin_03338	Chr12	13200000	13400000	13300000	75.3623
bin_03339	Chr12	13400000	13500000	13450000	75.4428
bin_03340	Chr12	13500000	13600000	13550000	75.6844
bin_03341	Chr12	13600000	13700000	13650000	75.8454
bin_03342	Chr12	13700000	13800000	13750000	75.9259
bin_03343	Chr12	13800000	13900000	13850000	76.0064
bin_03344	Chr12	13900000	14200000	14050000	76.087
bin_03345	Chr12	14200000	14300000	14250000	76.1675
bin_03346	Chr12	14300000	14400000	14350000	76.248
bin_03347	Chr12	14400000	14500000	14450000	76.409
bin_03348	Chr12	14500000	14600000	14550000	76.7311
bin_03349	Chr12	14600000	15000000	14800000	76.8921
bin_03350	Chr12	15000000	15200000	15100000	76.9726
bin_03351	Chr12	15200000	15700000	15450000	77.1337
bin_03352	Chr12	15700000	15800000	15750000	77.2947
bin_03353	Chr12	15800000	16100000	15950000	77.4557
bin_03354	Chr12	16100000	16200000	16150000	77.6167
bin_03355	Chr12	16200000	16400000	16300000	78.0193
bin_03356	Chr12	16400000	16600000	16500000	78.1804
bin_03357	Chr12	16600000	17600000	17100000	78.2609
bin_03358	Chr12	17600000	18500000	18050000	78.4219
bin_03359	Chr12	18500000	18700000	18600000	78.6634
bin_03360	Chr12	18700000	19700000	19200000	78.8245
bin_03361	Chr12	19700000	20400000	20050000	78.905
bin_03362	Chr12	20400000	20900000	20650000	79.066
bin_03363	Chr12	20900000	21000000	20950000	79.1465
bin_03364	Chr12	21000000	22000000	21500000	79.3881
bin_03365	Chr12	22000000	22100000	22050000	79.4686
bin_03366	Chr12	22100000	22500000	22300000	79.5491
bin_03367	Chr12	22500000	22600000	22550000	79.6296
bin_03368	Chr12	22600000	22700000	22650000	79.7101
bin_03369	Chr12	22700000	22900000	22800000	79.7907
bin_03370	Chr12	22900000	23000000	22950000	80.1932
bin_03371	Chr12	23000000	23100000	23050000	80.7568
bin_03372	Chr12	23100000	23200000	23150000	81.0789
bin_03373	Chr12	23200000	23300000	23250000	81.3205
bin_03374	Chr12	23300000	23400000	23350000	81.562
bin_03375	Chr12	23400000	23500000	23450000	81.6425
bin_03376	Chr12	23500000	23700000	23600000	81.723
bin_03377	Chr12	23700000	23800000	23750000	81.8841
bin_03378	Chr12	23800000	23900000	23850000	82.0451
bin_03379	Chr12	23900000	24000000	23950000	82.1256
bin_03380	Chr12	24000000	24200000	24100000	82.2866
bin_03381	Chr12	24200000	24600000	24400000	82.3671
bin_03382	Chr12	24600000	26200000	25400000	82.5282
bin_03383	Chr12	26200000	26800000	26500000	82.6892
bin_03384	Chr12	26800000	26900000	26850000	82.7697
bin_03385	Chr12	26900000	27700000	27300000	82.8502
bin_03386	Chr12	27700000	28400000	28050000	82.9308
bin_03387	Chr12	28400000	29000000	28700000	83.0918
bin_03388	Chr12	29000000	30100000	29550000	83.1723
bin_03389	Chr12	30100000	34200000	32150000	83.4138
bin_03390	Chr12	34200000	34500000	34350000	83.4944
bin_03391	Chr12	34500000	34800000	34650000	83.5749
bin_03392	Chr12	34800000	34900000	34850000	83.8164
bin_03393	Chr12	34900000	35000000	34950000	83.8969
bin_03394	Chr12	35000000	35500000	35250000	84.058
bin_03395	Chr12	35500000	35600000	35550000	84.219
bin_03396	Chr12	35600000	35700000	35650000	84.4605
bin_03397	Chr12	35700000	36000000	35850000	84.5411
bin_03398	Chr12	36000000	36200000	36100000	84.6216
bin_03399	Chr12	36200000	36300000	36250000	84.9436
bin_03400	Chr12	36300000	36400000	36350000	85.5072
bin_03401	Chr12	36400000	36500000	36450000	85.9098
bin_03402	Chr12	36500000	36600000	36550000	86.2319
bin_03403	Chr12	36600000	36800000	36700000	86.4734
bin_03404	Chr12	36800000	36900000	36850000	86.6345
bin_03405	Chr12	36900000	37000000	36950000	86.9565
bin_03406	Chr12	37000000	37300000	37150000	87.1981
bin_03407	Chr12	37300000	37400000	37350000	87.6006
bin_03408	Chr12	37400000	37500000	37450000	88.6473
bin_03409	Chr12	37500000	37600000	37550000	89.372
bin_03410	Chr12	37600000	37700000	37650000	89.8551
bin_03411	Chr12	37700000	37800000	37750000	90.4187
bin_03412	Chr12	37800000	37900000	37850000	91.3043
bin_03413	Chr12	37900000	38000000	37950000	93.8808
bin_03414	Chr12	38000000	38100000	38050000	94.847
bin_03415	Chr12	38100000	38200000	38150000	96.2963
bin_03416	Chr12	38200000	38300000	38250000	96.6184
bin_03417	Chr12	38300000	38400000	38350000	96.7794
bin_03418	Chr12	38400000	38500000	38450000	97.7456
bin_03419	Chr12	38500000	38600000	38550000	98.1481
bin_03420	Chr12	38600000	38700000	38650000	99.0338
bin_03421	Chr12	38700000	38800000	38750000	100.6441
bin_03422	Chr12	38800000	38900000	38850000	101.8519
bin_03423	Chr12	38900000	39000000	38950000	102.5765
bin_03424	Chr12	39000000	39100000	39050000	104.1868
bin_03425	Chr12	39100000	39200000	39150000	104.9919
bin_03426	Chr12	39200000	39300000	39250000	106.3607
bin_03427	Chr12	39300000	39400000	39350000	107.4879
bin_03428	Chr12	39400000	39500000	39450000	107.971
bin_03429	Chr12	39500000	39600000	39550000	108.4541
bin_03430	Chr12	39600000	39700000	39650000	109.8229
bin_03431	Chr12	39700000	39800000	39750000	111.2721
bin_03432	Chr12	39800000	39900000	39850000	111.6747
bin_03433	Chr12	39900000	40000000	39950000	112.0773
bin_03434	Chr12	40000000	40100000	40050000	113.2045
bin_03435	Chr12	40100000	40200000	40150000	114.0902
bin_03436	Chr12	40200000	40300000	40250000	114.1707
bin_03437	Chr12	40300000	40400000	40350000	115.2174
bin_03438	Chr12	40400000	40500000	40450000	116.3446
bin_03439	Chr12	40500000	40600000	40550000	116.9082
bin_03440	Chr12	40600000	40700000	40650000	118.1965
bin_03441	Chr12	40700000	40800000	40750000	119.0821
bin_03442	Chr12	40800000	40900000	40850000	119.8068
bin_03443	Chr12	40900000	41000000	40950000	120.6119
bin_03444	Chr12	41000000	41100000	41050000	120.934
bin_03445	Chr12	41100000	41200000	41150000	121.5781
bin_03446	Chr12	41200000	41300000	41250000	121.8196
bin_03447	Chr12	41300000	41400000	41350000	122.6248
bin_03448	Chr12	41400000	41500000	41450000	123.0274
bin_03449	Chr12	41500000	41600000	41550000	123.9936
bin_03450	Chr12	41600000	41700000	41650000	124.4767
bin_03451	Chr12	41700000	41800000	41750000	125.3623
bin_03452	Chr12	41800000	41900000	41850000	125.8454
bin_03453	Chr12	41900000	42000000	41950000	126.57
bin_03454	Chr12	42000000	42100000	42050000	127.2947
bin_03455	Chr12	42100000	42200000	42150000	129.4686
bin_03456	Chr12	42200000	42300000	42250000	130.9179
bin_03457	Chr12	42300000	42400000	42350000	132.6892
bin_03458	Chr12	42400000	42500000	42450000	133.4944
bin_03459	Chr12	42500000	42600000	42550000	134.4605
bin_03460	Chr12	42600000	42700000	42650000	135.3462
bin_03461	Chr12	42700000	42800000	42750000	135.4267
bin_03462	Chr12	42800000	42900000	42850000	135.8293
bin_03463	Chr12	42900000	43000000	42950000	136.6345
bin_03464	Chr12	43000000	43100000	43050000	136.9565
bin_03465	Chr12	43100000	43200000	43150000	137.3591
bin_03466	Chr12	43200000	43300000	43250000	137.9227
bin_03467	Chr12	43300000	43400000	43350000	138.8084
bin_03468	Chr12	43400000	43500000	43450000	139.1304
bin_03469	Chr12	43500000	43600000	43550000	139.7746
bin_03470	Chr12	43600000	43700000	43650000	140.2576
bin_03471	Chr12	43700000	43800000	43750000	140.5797
bin_03472	Chr12	43800000	43900000	43850000	141.3849
bin_03473	Chr12	43900000	44000000	43950000	141.6264
bin_03474	Chr12	44000000	44100000	44050000	142.4316
bin_03475	Chr12	44100000	44200000	44150000	142.9952
bin_03476	Chr12	44200000	44300000	44250000	144.0419
bin_03477	Chr12	44300000	44400000	44350000	144.686
bin_03478	Chr12	44400000	44494750	44447375	144.7665
bin_03479	Chr13	1	500000	250000	0.0
bin_03480	Chr13	500000	600000	550000	0.0805
bin_03481	Chr13	600000	800000	700000	0.2415
bin_03482	Chr13	800000	1000000	900000	0.3221
bin_03483	Chr13	1000000	1300000	1150000	0.4026
bin_03484	Chr13	1300000	1600000	1450000	0.4831
bin_03485	Chr13	1600000	1700000	1650000	0.5636
bin_03486	Chr13	1700000	2000000	1850000	0.7246
bin_03487	Chr13	2000000	4000000	3000000	0.8052
bin_03488	Chr13	4000000	4100000	4050000	0.8857
bin_03489	Chr13	4100000	5300000	4700000	0.9662
bin_03490	Chr13	5300000	5700000	5500000	1.0467
bin_03491	Chr13	5700000	7600000	6650000	1.1272
bin_03492	Chr13	7600000	9300000	8450000	1.2077
bin_03493	Chr13	9300000	10500000	9900000	1.2882
bin_03494	Chr13	10500000	11000000	10750000	1.3688
bin_03495	Chr13	11000000	11100000	11050000	2.1739
bin_03496	Chr13	11100000	11200000	11150000	2.4155
bin_03497	Chr13	11200000	11500000	11350000	2.5765
bin_03498	Chr13	11500000	11700000	11600000	2.657
bin_03499	Chr13	11700000	11800000	11750000	2.7375
bin_03500	Chr13	11800000	12000000	11900000	3.1401
bin_03501	Chr13	12000000	12100000	12050000	3.3011
bin_03502	Chr13	12100000	12400000	12250000	3.3816
bin_03503	Chr13	12400000	12600000	12500000	3.7037
bin_03504	Chr13	12600000	12700000	12650000	3.7842
bin_03505	Chr13	12700000	12900000	12800000	3.8647
bin_03506	Chr13	12900000	13600000	13250000	3.9452
bin_03507	Chr13	13600000	14100000	13850000	4.0258
bin_03508	Chr13	14100000	14200000	14150000	4.1063
bin_03509	Chr13	14200000	14400000	14300000	4.2673
bin_03510	Chr13	14400000	14500000	14450000	4.5894
bin_03511	Chr13	14500000	14600000	14550000	5.153
bin_03512	Chr13	14600000	14700000	14650000	6.2802
bin_03513	Chr13	14700000	14800000	14750000	6.6828
bin_03514	Chr13	14800000	14900000	14850000	6.8438
bin_03515	Chr13	14900000	15000000	14950000	7.5684
bin_03516	Chr13	15000000	15100000	15050000	8.0515
bin_03517	Chr13	15100000	15200000	15150000	8.4541
bin_03518	Chr13	15200000	15300000	15250000	9.0982
bin_03519	Chr13	15300000	15400000	15350000	9.5008
bin_03520	Chr13	15400000	15500000	15450000	10.306
bin_03521	Chr13	15500000	15600000	15550000	10.7085
bin_03522	Chr13	15600000	15800000	15700000	11.1111
bin_03523	Chr13	15800000	15900000	15850000	11.6747
bin_03524	Chr13	15900000	16000000	15950000	12.1578
bin_03525	Chr13	16000000	16100000	16050000	13.124
bin_03526	Chr13	16100000	16200000	16150000	13.5266
bin_03527	Chr13	16200000	16300000	16250000	14.4928
bin_03528	Chr13	16300000	16400000	16350000	15.8615
bin_03529	Chr13	16400000	16500000	16450000	16.2641
bin_03530	Chr13	16500000	16600000	16550000	16.5056
bin_03531	Chr13	16600000	16700000	16650000	17.0692
bin_03532	Chr13	16700000	16800000	16750000	17.3108
bin_03533	Chr13	16800000	16900000	16850000	17.6329
bin_03534	Chr13	16900000	17000000	16950000	17.7939
bin_03535	Chr13	17000000	17100000	17050000	18.6795
bin_03536	Chr13	17100000	17200000	17150000	18.9211
bin_03537	Chr13	17200000	17300000	17250000	19.5652
bin_03538	Chr13	17300000	17400000	17350000	19.9678
bin_03539	Chr13	17400000	17500000	17450000	20.6119
bin_03540	Chr13	17500000	17600000	17550000	21.9002
bin_03541	Chr13	17600000	17700000	17650000	22.4638
bin_03542	Chr13	17700000	17800000	17750000	22.9469
bin_03543	Chr13	17800000	17900000	17850000	23.913
bin_03544	Chr13	17900000	18000000	17950000	24.5572
bin_03545	Chr13	18000000	18100000	18050000	25.3623
bin_03546	Chr13	18100000	18400000	18250000	25.8454
bin_03547	Chr13	18400000	18500000	18450000	26.0064
bin_03548	Chr13	18500000	18800000	18650000	26.4895
bin_03549	Chr13	18800000	18900000	18850000	26.6506
bin_03550	Chr13	18900000	19000000	18950000	26.7311
bin_03551	Chr13	19000000	19200000	19100000	27.0531
bin_03552	Chr13	19200000	19300000	19250000	27.1337
bin_03553	Chr13	19300000	19400000	19350000	27.4557
bin_03554	Chr13	19400000	19500000	19450000	27.8583
bin_03555	Chr13	19500000	19700000	19600000	28.0193
bin_03556	Chr13	19700000	19800000	19750000	28.2609
bin_03557	Chr13	19800000	19900000	19850000	28.5024
bin_03558	Chr13	19900000	20000000	19950000	28.9855
bin_03559	Chr13	20000000	20100000	20050000	29.066
bin_03560	Chr13	20100000	20200000	20150000	30.0322
bin_03561	Chr13	20200000	20400000	20300000	31.0789
bin_03562	Chr13	20400000	20500000	20450000	31.4815
bin_03563	Chr13	20500000	20600000	20550000	31.6425
bin_03564	Chr13	20600000	20700000	20650000	31.8035
bin_03565	Chr13	20700000	20800000	20750000	32.3671
bin_03566	Chr13	20800000	20900000	20850000	32.9308
bin_03567	Chr13	20900000	21000000	20950000	33.4138
bin_03568	Chr13	21000000	21200000	21100000	34.058
bin_03569	Chr13	21200000	21300000	21250000	35.1852
bin_03570	Chr13	21300000	21400000	21350000	35.7488
bin_03571	Chr13	21400000	21500000	21450000	36.3124
bin_03572	Chr13	21500000	21600000	21550000	36.715
bin_03573	Chr13	21600000	21700000	21650000	37.1981
bin_03574	Chr13	21700000	21800000	21750000	37.5201
bin_03575	Chr13	21800000	21900000	21850000	38.4058
bin_03576	Chr13	21900000	22000000	21950000	40.2576
bin_03577	Chr13	22000000	22100000	22050000	41.2238
bin_03578	Chr13	22100000	22200000	22150000	41.868
bin_03579	Chr13	22200000	22300000	22250000	42.351
bin_03580	Chr13	22300000	22400000	22350000	42.7536
bin_03581	Chr13	22400000	22500000	22450000	43.2367
bin_03582	Chr13	22500000	22600000	22550000	43.7198
bin_03583	Chr13	22600000	22700000	22650000	44.4444
bin_03584	Chr13	22700000	22800000	22750000	44.7665
bin_03585	Chr13	22800000	22900000	22850000	45.6522
bin_03586	Chr13	22900000	23000000	22950000	47.6651
bin_03587	Chr13	23000000	23100000	23050000	48.4702
bin_03588	Chr13	23100000	23200000	23150000	48.5507
bin_03589	Chr13	23200000	23300000	23250000	48.6312
bin_03590	Chr13	23300000	23400000	23350000	48.8728
bin_03591	Chr13	23400000	23500000	23450000	49.1948
bin_03592	Chr13	23500000	23600000	23550000	49.6779
bin_03593	Chr13	23600000	23700000	23650000	49.839
bin_03594	Chr13	23700000	23800000	23750000	50.161
bin_03595	Chr13	23800000	23900000	23850000	51.3688
bin_03596	Chr13	23900000	24000000	23950000	52.5765
bin_03597	Chr13	24000000	24100000	24050000	52.818
bin_03598	Chr13	24100000	24200000	24150000	53.6232
bin_03599	Chr13	24200000	24300000	24250000	53.7037
bin_03600	Chr13	24300000	24400000	24350000	54.3478
bin_03601	Chr13	24400000	24600000	24500000	54.5089
bin_03602	Chr13	24600000	24700000	24650000	54.8309
bin_03603	Chr13	24700000	24800000	24750000	55.314
bin_03604	Chr13	24800000	24900000	24850000	55.7971
bin_03605	Chr13	24900000	25000000	24950000	56.0386
bin_03606	Chr13	25000000	25100000	25050000	56.1192
bin_03607	Chr13	25100000	25200000	25150000	56.4412
bin_03608	Chr13	25200000	25300000	25250000	56.8438
bin_03609	Chr13	25300000	25400000	25350000	57.0853
bin_03610	Chr13	25400000	25500000	25450000	57.5684
bin_03611	Chr13	25500000	25600000	25550000	57.649
bin_03612	Chr13	25600000	25700000	25650000	57.971
bin_03613	Chr13	25700000	25900000	25800000	58.132
bin_03614	Chr13	25900000	26200000	26050000	58.3736
bin_03615	Chr13	26200000	26300000	26250000	58.5346
bin_03616	Chr13	26300000	26400000	26350000	58.6151
bin_03617	Chr13	26400000	26500000	26450000	58.8567
bin_03618	Chr13	26500000	26700000	26600000	59.0177
bin_03619	Chr13	26700000	26900000	26800000	59.3398
bin_03620	Chr13	26900000	27000000	26950000	59.4203
bin_03621	Chr13	27000000	27100000	27050000	59.5008
bin_03622	Chr13	27100000	27300000	27200000	59.5813
bin_03623	Chr13	27300000	27400000	27350000	59.7424
bin_03624	Chr13	27400000	27500000	27450000	59.9839
bin_03625	Chr13	27500000	27600000	27550000	60.0644
bin_03626	Chr13	27600000	27700000	27650000	60.1449
bin_03627	Chr13	27700000	27800000	27750000	60.2254
bin_03628	Chr13	27800000	27900000	27850000	60.306
bin_03629	Chr13	27900000	28200000	28050000	60.5475
bin_03630	Chr13	28200000	28300000	28250000	60.789
bin_03631	Chr13	28300000	28500000	28400000	61.3527
bin_03632	Chr13	28500000	28600000	28550000	61.6747
bin_03633	Chr13	28600000	28700000	28650000	62.2383
bin_03634	Chr13	28700000	28800000	28750000	62.3188
bin_03635	Chr13	28800000	28900000	28850000	62.8019
bin_03636	Chr13	28900000	29000000	28950000	62.8824
bin_03637	Chr13	29000000	29100000	29050000	63.285
bin_03638	Chr13	29100000	29200000	29150000	63.8486
bin_03639	Chr13	29200000	29300000	29250000	64.2512
bin_03640	Chr13	29300000	29400000	29350000	64.8148
bin_03641	Chr13	29400000	29500000	29450000	65.2979
bin_03642	Chr13	29500000	29600000	29550000	65.5395
bin_03643	Chr13	29600000	29700000	29650000	65.942
bin_03644	Chr13	29700000	29800000	29750000	66.3446
bin_03645	Chr13	29800000	29900000	29850000	66.7472
bin_03646	Chr13	29900000	30000000	29950000	67.2303
bin_03647	Chr13	30000000	30100000	30050000	67.5523
bin_03648	Chr13	30100000	30200000	30150000	67.7134
bin_03649	Chr13	30200000	30300000	30250000	68.277
bin_03650	Chr13	30300000	30400000	30350000	68.8406
bin_03651	Chr13	30400000	30500000	30450000	69.2432
bin_03652	Chr13	30500000	30600000	30550000	69.5652
bin_03653	Chr13	30600000	30700000	30650000	69.6457
bin_03654	Chr13	30700000	30800000	30750000	69.8068
bin_03655	Chr13	30800000	30900000	30850000	70.1288
bin_03656	Chr13	30900000	31000000	30950000	70.2899
bin_03657	Chr13	31000000	31100000	31050000	71.3366
bin_03658	Chr13	31100000	31200000	31150000	71.6586
bin_03659	Chr13	31200000	31300000	31250000	71.9002
bin_03660	Chr13	31300000	31400000	31350000	72.3833
bin_03661	Chr13	31400000	31500000	31450000	72.6248
bin_03662	Chr13	31500000	31600000	31550000	73.0274
bin_03663	Chr13	31600000	31700000	31650000	73.1884
bin_03664	Chr13	31700000	31800000	31750000	73.591
bin_03665	Chr13	31800000	31900000	31850000	73.9936
bin_03666	Chr13	31900000	32000000	31950000	75.1208
bin_03667	Chr13	32000000	32100000	32050000	75.3623
bin_03668	Chr13	32100000	32200000	32150000	76.087
bin_03669	Chr13	32200000	32300000	32250000	76.6506
bin_03670	Chr13	32300000	32400000	32350000	76.7311
bin_03671	Chr13	32400000	32500000	32450000	77.0531
bin_03672	Chr13	32500000	32600000	32550000	77.5362
bin_03673	Chr13	32600000	32700000	32650000	77.6167
bin_03674	Chr13	32700000	32800000	32750000	78.5024
bin_03675	Chr13	32800000	32900000	32850000	78.744
bin_03676	Chr13	32900000	33000000	32950000	78.905
bin_03677	Chr13	33000000	33100000	33050000	79.8712
bin_03678	Chr13	33100000	33200000	33150000	80.9179
bin_03679	Chr13	33200000	33300000	33250000	81.1594
bin_03680	Chr13	33300000	33400000	33350000	81.9646
bin_03681	Chr13	33400000	33500000	33450000	82.2061
bin_03682	Chr13	33500000	33600000	33550000	82.9308
bin_03683	Chr13	33600000	33700000	33650000	83.9775
bin_03684	Chr13	33700000	33800000	33750000	85.1047
bin_03685	Chr13	33800000	33900000	33850000	86.0709
bin_03686	Chr13	33900000	34000000	33950000	86.3929
bin_03687	Chr13	34000000	34100000	34050000	87.3591
bin_03688	Chr13	34100000	34200000	34150000	87.9227
bin_03689	Chr13	34200000	34300000	34250000	89.533
bin_03690	Chr13	34300000	34400000	34350000	90.0966
bin_03691	Chr13	34400000	34500000	34450000	90.9823
bin_03692	Chr13	34500000	34600000	34550000	91.7874
bin_03693	Chr13	34600000	34700000	34650000	92.2705
bin_03694	Chr13	34700000	34800000	34750000	92.5121
bin_03695	Chr13	34800000	34900000	34850000	93.0757
bin_03696	Chr13	34900000	35000000	34950000	94.2834
bin_03697	Chr13	35000000	35100000	35050000	94.525
bin_03698	Chr13	35100000	35200000	35150000	94.7665
bin_03699	Chr13	35200000	35300000	35250000	95.3301
bin_03700	Chr13	35300000	35400000	35350000	96.0548
bin_03701	Chr13	35400000	35500000	35450000	96.4573
bin_03702	Chr13	35500000	35600000	35550000	97.0209
bin_03703	Chr13	35600000	35700000	35650000	97.343
bin_03704	Chr13	35700000	35800000	35750000	97.8261
bin_03705	Chr13	35800000	35900000	35850000	98.4702
bin_03706	Chr13	35900000	36000000	35950000	98.7118
bin_03707	Chr13	36000000	36100000	36050000	99.2754
bin_03708	Chr13	36100000	36200000	36150000	101.1272
bin_03709	Chr13	36200000	36300000	36250000	101.6103
bin_03710	Chr13	36300000	36400000	36350000	102.0129
bin_03711	Chr13	36400000	36500000	36450000	102.8986
bin_03712	Chr13	36500000	36600000	36550000	103.5427
bin_03713	Chr13	36600000	36700000	36650000	104.8309
bin_03714	Chr13	36700000	36800000	36750000	105.2335
bin_03715	Chr13	36800000	36900000	36850000	105.7166
bin_03716	Chr13	36900000	37000000	36950000	106.4412
bin_03717	Chr13	37000000	37100000	37050000	107.0048
bin_03718	Chr13	37100000	37200000	37150000	107.7295
bin_03719	Chr13	37200000	37300000	37250000	108.8567
bin_03720	Chr13	37300000	37400000	37350000	109.2593
bin_03721	Chr13	37400000	37500000	37450000	110.306
bin_03722	Chr13	37500000	37600000	37550000	111.3527
bin_03723	Chr13	37600000	37700000	37650000	112.1578
bin_03724	Chr13	37700000	37800000	37750000	112.4799
bin_03725	Chr13	37800000	37900000	37850000	113.3655
bin_03726	Chr13	37900000	38000000	37950000	114.0097
bin_03727	Chr13	38000000	38100000	38050000	114.4928
bin_03728	Chr13	38100000	38200000	38150000	115.3784
bin_03729	Chr13	38200000	38300000	38250000	115.781
bin_03730	Chr13	38300000	38400000	38350000	116.1031
bin_03731	Chr13	38400000	38500000	38450000	116.7472
bin_03732	Chr13	38500000	38600000	38550000	119.5652
bin_03733	Chr13	38600000	38700000	38650000	119.7262
bin_03734	Chr13	38700000	38800000	38750000	119.9678
bin_03735	Chr13	38800000	38900000	38850000	120.5314
bin_03736	Chr13	38900000	39000000	38950000	122.2222
bin_03737	Chr13	39000000	39100000	39050000	122.7858
bin_03738	Chr13	39100000	39200000	39150000	123.1079
bin_03739	Chr13	39200000	39300000	39250000	123.6715
